origin_district,impact_day,impacted,destination_district,visit_day,visits
1401,911,42817,113,920,0.0
1401,911,42817,114,920,0.0
1401,911,42817,115,920,1.0
1401,911,42817,201,920,5.0
1401,911,42817,202,920,9.0
1401,911,42817,203,920,0.0
1401,911,42817,204,920,3.0
1401,911,42817,205,920,1.0
1401,911,42817,206,920,0.0
1401,911,42817,207,920,2.0
1401,911,42817,301,920,69.0
1401,911,42817,302,920,21.0
1401,911,42817,303,920,0.0
1401,911,42817,304,920,1.0
1401,911,42817,305,920,2.0
1401,911,42817,306,920,0.0
1401,911,42817,307,920,0.0
1401,911,42817,308,920,28.0
1401,911,42817,309,920,1.0
1401,911,42817,310,920,0.0
1401,911,42817,401,920,6.0
1401,911,42817,402,920,0.0
1401,911,42817,403,920,0.0
1401,911,42817,404,920,0.0
1401,911,42817,405,920,0.0
1401,911,42817,406,920,0.0
1401,911,42817,407,920,2.0
1401,911,42817,408,920,0.0
1401,911,42817,409,920,0.0
1401,911,42817,501,920,2.0
1401,911,42817,502,920,0.0
1401,911,42817,503,920,0.0
1401,911,42817,504,920,0.0
1401,911,42817,505,920,0.0
1401,911,42817,506,920,0.0
1401,911,42817,507,920,0.0
1401,911,42817,601,920,7.0
1401,911,42817,602,920,0.0
1401,911,42817,603,920,0.0
1401,911,42817,604,920,0.0
1401,911,42817,605,920,0.0
1401,911,42817,606,920,0.0
1401,911,42817,607,920,0.0
1401,911,42817,608,920,0.0
1401,911,42817,609,920,0.0
1401,911,42817,610,920,0.0
1401,911,42817,611,920,0.0
1401,911,42817,612,920,0.0
1401,911,42817,613,920,0.0
1401,911,42817,614,920,0.0
1401,911,42817,615,920,0.0
1401,911,42817,616,920,0.0
1401,911,42817,617,920,0.0
1401,911,42817,618,920,2.0
1401,911,42817,619,920,0.0
1401,911,42817,701,920,1.0
1401,911,42817,702,920,0.0
1401,911,42817,703,920,0.0
1401,911,42817,704,920,0.0
1401,911,42817,705,920,0.0
1401,911,42817,706,920,0.0
1401,911,42817,707,920,0.0
1401,911,42817,708,920,0.0
1401,911,42817,709,920,0.0
1401,911,42817,710,920,0.0
1401,911,42817,711,920,0.0
1401,911,42817,801,920,17.0
1401,911,42817,802,920,1.0
1401,911,42817,803,920,0.0
1401,911,42817,804,920,0.0
1401,911,42817,805,920,0.0
1401,911,42817,806,920,1.0
1401,911,42817,807,920,0.0
1401,911,42817,808,920,0.0
1401,911,42817,809,920,2.0
1401,911,42817,810,920,0.0
1401,911,42817,811,920,0.0
1401,911,42817,812,920,0.0
1401,911,42817,813,920,0.0
1401,911,42817,814,920,0.0
1401,911,42817,815,920,0.0
1401,911,42817,816,920,0.0
1401,911,42817,817,920,1.0
1401,911,42817,818,920,4.0
1401,911,42817,819,920,1.0
1401,911,42817,820,920,0.0
1401,911,42817,821,920,5.0
1401,911,42817,822,920,0.0
1401,911,42817,901,920,4.0
1401,911,42817,902,920,4.0
1401,911,42817,903,920,2.0
1401,911,42817,904,920,0.0
1401,911,42817,905,920,0.0
1401,911,42817,1001,920,2.0
1401,911,42817,1002,920,0.0
1401,911,42817,1003,920,0.0
1401,911,42817,1004,920,0.0
1401,911,42817,1005,920,0.0
1401,911,42817,1006,920,0.0
1401,911,42817,1007,920,1.0
1401,911,42817,1008,920,0.0
1401,911,42817,1009,920,0.0
1401,911,42817,1010,920,0.0
1401,911,42817,1011,920,0.0
1401,911,42817,1012,920,0.0
1401,911,42817,1013,920,0.0
1401,911,42817,1014,920,0.0
1401,911,42817,1015,920,0.0
1401,911,42817,1101,920,329.0
1401,911,42817,1102,920,150.0
1401,911,42817,1103,920,17.0
1401,911,42817,1104,920,0.0
1401,911,42817,1105,920,0.0
1401,911,42817,1106,920,0.0
1401,911,42817,1107,920,1.0
1401,911,42817,1108,920,17.0
1401,911,42817,1109,920,0.0
1401,911,42817,1110,920,0.0
1401,911,42817,1111,920,0.0
1401,911,42817,1112,920,0.0
1401,911,42817,1113,920,0.0
1401,911,42817,1114,920,0.0
1401,911,42817,1115,920,21.0
1401,911,42817,1116,920,0.0
1401,911,42817,1117,920,0.0
1401,911,42817,1118,920,0.0
1401,911,42817,1119,920,0.0
1401,911,42817,1120,920,0.0
1401,911,42817,1121,920,0.0
1401,911,42817,1122,920,0.0
1401,911,42817,1123,920,0.0
1401,911,42817,1124,920,0.0
1401,911,42817,1125,920,0.0
1401,911,42817,1126,920,0.0
1401,911,42817,1127,920,0.0
1401,911,42817,1128,920,0.0
1401,911,42817,1201,920,2754.0
1401,911,42817,1202,920,3.0
1401,911,42817,1203,920,30.0
1401,911,42817,1204,920,9.0
1401,911,42817,1205,920,0.0
1401,911,42817,1206,920,54.0
1401,911,42817,1207,920,12.0
1401,911,42817,1208,920,104.0
1401,911,42817,1209,920,40.0
1401,911,42817,1210,920,26.0
1401,911,42817,1211,920,7.0
1401,911,42817,1212,920,38.0
1401,911,42817,1213,920,35.0
1401,911,42817,1214,920,15.0
1401,911,42817,1215,920,0.0
1401,911,42817,1216,920,19.0
1401,911,42817,1217,920,0.0
1401,911,42817,1301,920,341.0
1401,911,42817,1302,920,0.0
1401,911,42817,1303,920,1.0
1401,911,42817,1304,920,6.0
1401,911,42817,1305,920,0.0
1401,911,42817,1306,920,9.0
1401,911,42817,1307,920,10.0
1401,911,42817,1308,920,0.0
1401,911,42817,1309,920,37.0
1401,911,42817,1310,920,38.0
1401,911,42817,1311,920,83.0
1401,911,42817,1312,920,0.0
1401,911,42817,1313,920,0.0
1401,911,42817,1314,920,0.0
1401,911,42817,1315,920,0.0
1401,911,42817,1402,920,742.0
1401,911,42817,1403,920,147.0
1401,911,42817,1404,920,81.0
1401,911,42817,1405,920,174.0
1401,911,42817,1406,920,708.0
1401,911,42817,1407,920,36.0
1401,911,42817,1501,920,37.0
1401,911,42817,1502,920,0.0
1401,911,42817,1503,920,0.0
1401,911,42817,1504,920,0.0
1401,911,42817,1505,920,0.0
1401,911,42817,1506,920,2.0
1401,911,42817,1507,920,0.0
1401,911,42817,1601,920,714.0
1401,911,42817,1602,920,273.0
1401,911,42817,1603,920,0.0
1401,911,42817,1604,920,0.0
1401,911,42817,1605,920,5.0
1401,911,42817,1606,920,10.0
1401,911,42817,1607,920,0.0
1401,911,42817,1608,920,0.0
1401,911,42817,1609,920,1.0
1401,911,42817,1610,920,0.0
1401,911,42817,1611,920,0.0
1401,911,42817,1612,920,37.0
1401,911,42817,1613,920,31.0
1401,911,42817,1614,920,105.0
1401,911,42817,1615,920,62.0
1401,911,42817,1701,920,14.0
1401,911,42817,1702,920,0.0
1401,911,42817,1703,920,0.0
1401,911,42817,1704,920,1.0
1401,911,42817,1705,920,0.0
1401,911,42817,1706,920,9.0
1401,911,42817,1707,920,0.0
1401,911,42817,1708,920,1.0
1401,911,42817,1709,920,0.0
1401,911,42817,1710,920,0.0
1401,911,42817,1711,920,0.0
1401,911,42817,1801,920,28.0
1401,911,42817,1802,920,0.0
1401,911,42817,1803,920,0.0
1401,911,42817,1804,920,1.0
1401,911,42817,1805,920,0.0
1401,911,42817,1806,920,0.0
1401,911,42817,1807,920,0.0
1401,911,42817,1808,920,4.0
1401,911,42817,1809,920,0.0
1401,911,42817,1810,920,0.0
1401,911,42817,1811,920,1.0
1401,911,42817,1812,920,2.0
1401,911,42817,1813,920,0.0
1401,911,42817,1814,920,0.0
1401,911,42817,1901,920,0.0
1401,911,42817,1902,920,0.0
1401,911,42817,1903,920,1.0
1401,911,42817,1904,920,0.0
1401,911,42817,1905,920,0.0
1401,911,42817,1906,920,0.0
1401,911,42817,1907,920,0.0
1401,911,42817,2001,920,5.0
1401,911,42817,2002,920,1.0
1401,911,42817,2003,920,2.0
1401,911,42817,2004,920,0.0
1401,911,42817,2005,920,0.0
1401,911,42817,2006,920,0.0
1401,911,42817,2007,920,0.0
1401,911,42817,2008,920,0.0
1401,911,42817,2009,920,0.0
1401,911,42817,2010,920,0.0
1401,911,42817,2011,920,0.0
1401,911,42817,2012,920,0.0
1401,911,42817,2013,920,0.0
1401,911,42817,2014,920,0.0
1401,911,42817,2015,920,0.0
1401,911,42817,2016,920,0.0
1401,911,42817,2101,920,0.0
1401,911,42817,2102,920,0.0
1401,911,42817,2103,920,0.0
1401,911,42817,2104,920,0.0
1401,911,42817,2105,920,0.0
1401,911,42817,2106,920,0.0
1401,911,42817,2107,920,0.0
1401,911,42817,2108,920,0.0
1401,911,42817,2109,920,0.0
1401,911,42817,2110,920,0.0
1401,911,42817,2111,920,0.0
1401,911,42817,2201,920,6.0
1401,911,42817,2202,920,0.0
1401,911,42817,2203,920,0.0
1401,911,42817,2204,920,0.0
1401,911,42817,2205,920,0.0
1401,911,42817,2301,920,2.0
1401,911,42817,2302,920,0.0
1401,911,42817,2303,920,0.0
1401,911,42817,2304,920,0.0
1401,911,42817,2305,920,0.0
1401,911,42817,2306,920,0.0
1401,911,42817,2307,920,1.0
1401,911,42817,2308,920,0.0
1401,911,42817,2309,920,0.0
1401,911,42817,2310,920,0.0
1401,911,42817,2311,920,0.0
1401,911,42817,2312,920,0.0
1401,911,42817,2313,920,0.0
1401,911,42817,2401,920,14.0
1401,911,42817,2402,920,0.0
1401,911,42817,2403,920,131.0
1401,911,42817,2404,920,0.0
1401,911,42817,2405,920,0.0
1401,911,42817,2406,920,0.0
1401,911,42817,2407,920,0.0
1401,911,42817,2408,920,0.0
1401,911,42817,2409,920,0.0
1401,911,42817,2410,920,0.0
1401,911,42817,2411,920,0.0
1401,911,42817,2412,920,0.0
1401,911,42817,2413,920,0.0
1401,911,42817,2414,920,0.0
1401,911,42817,2415,920,0.0
1401,911,42817,2416,920,0.0
1401,911,42817,2501,920,0.0
1401,911,42817,2502,920,0.0
1401,911,42817,2503,920,0.0
1401,911,42817,2504,920,0.0
1401,911,42817,2505,920,0.0
1401,911,42817,2506,920,0.0
1401,911,42817,2507,920,0.0
1401,911,42817,2508,920,0.0
1401,911,42817,2509,920,0.0
1401,911,42817,2510,920,0.0
1401,911,42817,2511,920,0.0
1401,911,42817,2601,920,0.0
1401,911,42817,2602,920,0.0
1401,911,42817,2603,920,0.0
1401,911,42817,2604,920,0.0
1401,911,42817,2605,920,0.0
1401,911,42817,2701,920,3.0
1401,911,42817,2702,920,0.0
1401,911,42817,2703,920,0.0
1401,911,42817,2704,920,0.0
1401,911,42817,2705,920,0.0
1401,911,42817,2706,920,0.0
1401,911,42817,2707,920,0.0
1401,911,42817,2708,920,0.0
1401,911,42817,2709,920,0.0
1401,911,42817,2710,920,0.0
1401,911,42817,2801,920,7.0
1401,911,42817,2802,920,0.0
1401,911,42817,2803,920,0.0
1401,911,42817,2804,920,0.0
1401,911,42817,2805,920,0.0
1401,911,42817,2806,920,0.0
1401,911,42817,2807,920,0.0
1401,911,42817,2901,920,0.0
1401,911,42817,2902,920,0.0
1401,911,42817,2903,920,0.0
1401,911,42817,2904,920,0.0
1401,911,42817,2905,920,0.0
1401,911,42817,2906,920,0.0
1401,911,42817,2907,920,0.0
1401,911,42817,2908,920,0.0
1401,911,42817,2909,920,0.0
1401,911,42817,2910,920,0.0
1401,911,42817,2911,920,0.0
1401,911,42817,2912,920,0.0
1401,911,42817,2913,920,0.0
1401,911,42817,2914,920,0.0
1401,911,42817,2915,920,0.0
1401,911,42817,2916,920,0.0
1401,911,42817,2917,920,0.0
1401,911,42817,2918,920,0.0
1401,911,42817,2919,920,0.0
1401,911,42817,3001,920,0.0
1401,911,42817,3002,920,0.0
1401,911,42817,3003,920,0.0
1401,911,42817,3004,920,0.0
1401,911,42817,3005,920,0.0
1401,911,42817,3006,920,0.0
1401,911,42817,3007,920,0.0
1401,911,42817,3008,920,0.0
1401,911,42817,3101,920,7.0
1401,911,42817,3102,920,0.0
1401,911,42817,3103,920,0.0
1401,911,42817,3104,920,0.0
1401,911,42817,3105,920,0.0
1401,911,42817,3106,920,0.0
1401,911,42817,3107,920,0.0
1401,911,42817,3201,920,1.0
1401,911,42817,3202,920,0.0
1401,911,42817,3203,920,0.0
1401,911,42817,3204,920,0.0
1401,911,42817,3205,920,0.0
1401,911,42817,3206,920,1.0
1401,911,42817,3207,920,0.0
1401,911,42817,3208,920,0.0
1401,911,42817,3209,920,0.0
1401,911,42817,3210,920,0.0
1401,911,42817,3211,920,0.0
1401,911,42817,3212,920,0.0
1401,911,42817,3213,920,0.0
1401,911,42817,3301,920,0.0
1401,911,42817,3302,920,0.0
1401,911,42817,3303,920,0.0
1401,911,42817,3304,920,0.0
1401,911,42817,3305,920,0.0
1401,911,42817,3306,920,1.0
1401,911,42817,3307,920,3.0
1401,911,42817,3401,920,0.0
1401,911,42817,3402,920,0.0
1401,911,42817,3403,920,0.0
1401,911,42817,3404,920,0.0
1401,911,42817,3405,920,0.0
1401,911,42817,3406,920,0.0
1401,911,42817,3407,920,0.0
1401,911,42817,3408,920,0.0
1401,911,42817,3409,920,0.0
1401,911,42817,101,921,3407.0
1401,911,42817,102,921,8.0
1401,911,42817,103,921,21.0
1401,911,42817,104,921,0.0
1401,911,42817,105,921,5.0
1401,911,42817,106,921,0.0
1401,911,42817,107,921,191.0
1401,911,42817,108,921,13.0
1401,911,42817,109,921,10.0
1401,911,42817,110,921,98.0
1401,911,42817,111,921,0.0
1401,911,42817,112,921,2.0
1401,911,42817,113,921,0.0
1401,911,42817,114,921,1.0
1401,911,42817,115,921,1.0
1401,911,42817,201,921,7.0
1401,911,42817,202,921,9.0
1401,911,42817,203,921,0.0
1401,911,42817,204,921,3.0
1401,911,42817,205,921,1.0
1401,911,42817,206,921,0.0
1401,911,42817,207,921,2.0
1401,911,42817,301,921,73.0
1401,911,42817,302,921,22.0
1401,911,42817,303,921,0.0
1401,911,42817,304,921,1.0
1401,911,42817,305,921,2.0
1401,911,42817,306,921,0.0
1401,911,42817,307,921,0.0
1401,911,42817,308,921,30.0
1401,911,42817,309,921,1.0
1401,911,42817,310,921,0.0
1401,911,42817,401,921,6.0
1401,911,42817,402,921,0.0
1401,911,42817,403,921,0.0
1401,911,42817,404,921,0.0
1401,911,42817,405,921,0.0
1401,911,42817,406,921,0.0
1401,911,42817,407,921,2.0
1401,911,42817,408,921,0.0
1401,911,42817,409,921,0.0
1401,911,42817,501,921,2.0
1401,911,42817,502,921,0.0
1401,911,42817,503,921,0.0
1401,911,42817,504,921,0.0
1401,911,42817,505,921,0.0
1401,911,42817,506,921,0.0
1401,911,42817,507,921,0.0
1401,911,42817,601,921,7.0
1401,911,42817,602,921,0.0
1401,911,42817,603,921,0.0
1401,911,42817,604,921,0.0
1401,911,42817,605,921,0.0
1401,911,42817,606,921,0.0
1401,911,42817,607,921,0.0
1401,911,42817,608,921,0.0
1401,911,42817,609,921,0.0
1401,911,42817,610,921,0.0
1401,911,42817,611,921,0.0
1401,911,42817,612,921,0.0
1401,911,42817,613,921,0.0
1401,911,42817,614,921,0.0
1401,911,42817,615,921,0.0
1401,911,42817,616,921,0.0
1401,911,42817,617,921,0.0
1401,911,42817,618,921,2.0
1401,911,42817,619,921,0.0
1401,911,42817,701,921,3.0
1401,911,42817,702,921,0.0
1401,911,42817,703,921,0.0
1401,911,42817,704,921,0.0
1401,911,42817,705,921,0.0
1401,911,42817,706,921,0.0
1401,911,42817,707,921,0.0
1401,911,42817,708,921,0.0
1401,911,42817,709,921,0.0
1401,911,42817,710,921,0.0
1401,911,42817,711,921,0.0
1401,911,42817,801,921,18.0
1401,911,42817,802,921,1.0
1401,911,42817,803,921,0.0
1401,911,42817,804,921,0.0
1401,911,42817,805,921,0.0
1401,911,42817,806,921,1.0
1401,911,42817,807,921,0.0
1401,911,42817,808,921,0.0
1401,911,42817,809,921,3.0
1401,911,42817,810,921,0.0
1401,911,42817,811,921,0.0
1401,911,42817,812,921,0.0
1401,911,42817,813,921,0.0
1401,911,42817,814,921,0.0
1401,911,42817,815,921,0.0
1401,911,42817,816,921,0.0
1401,911,42817,817,921,1.0
1401,911,42817,818,921,4.0
1401,911,42817,819,921,1.0
1401,911,42817,820,921,0.0
1401,911,42817,821,921,5.0
1401,911,42817,822,921,0.0
1401,911,42817,901,921,5.0
1401,911,42817,902,921,5.0
1401,911,42817,903,921,2.0
1401,911,42817,904,921,0.0
1401,911,42817,905,921,0.0
1401,911,42817,1001,921,3.0
1401,911,42817,1002,921,0.0
1401,911,42817,1003,921,0.0
1401,911,42817,1004,921,0.0
1401,911,42817,1005,921,0.0
1401,911,42817,1006,921,0.0
1401,911,42817,1007,921,1.0
1401,911,42817,1008,921,0.0
1401,911,42817,1009,921,0.0
1401,911,42817,1010,921,0.0
1401,911,42817,1011,921,0.0
1401,911,42817,1012,921,0.0
1401,911,42817,1013,921,0.0
1401,911,42817,1014,921,0.0
1401,911,42817,1015,921,0.0
1401,911,42817,1101,921,335.0
1401,911,42817,1102,921,144.0
1401,911,42817,1103,921,18.0
1401,911,42817,1104,921,0.0
1401,911,42817,1105,921,0.0
1401,911,42817,1106,921,0.0
1401,911,42817,1107,921,1.0
1401,911,42817,1108,921,20.0
1401,911,42817,1109,921,2.0
1401,911,42817,1110,921,0.0
1401,911,42817,1111,921,0.0
1401,911,42817,1112,921,0.0
1401,911,42817,1113,921,0.0
1401,911,42817,1114,921,0.0
1401,911,42817,1115,921,24.0
1401,911,42817,1116,921,0.0
1401,911,42817,1117,921,0.0
1401,911,42817,1118,921,0.0
1401,911,42817,1119,921,0.0
1401,911,42817,1120,921,0.0
1401,911,42817,1121,921,0.0
1401,911,42817,1122,921,0.0
1401,911,42817,1123,921,0.0
1401,911,42817,1124,921,0.0
1401,911,42817,1125,921,0.0
1401,911,42817,1126,921,0.0
1401,911,42817,1127,921,0.0
1401,911,42817,1128,921,0.0
1401,911,42817,1201,921,2615.0
1401,911,42817,1202,921,3.0
1401,911,42817,1203,921,32.0
1401,911,42817,1204,921,9.0
1401,911,42817,1205,921,0.0
1401,911,42817,1206,921,51.0
1401,911,42817,1207,921,12.0
1401,911,42817,1208,921,103.0
1401,911,42817,1209,921,41.0
1401,911,42817,1210,921,26.0
1401,911,42817,1211,921,7.0
1401,911,42817,1212,921,38.0
1401,911,42817,1213,921,37.0
1401,911,42817,1214,921,15.0
1401,911,42817,1215,921,0.0
1401,911,42817,1216,921,19.0
1401,911,42817,1217,921,0.0
1401,911,42817,1301,921,342.0
1401,911,42817,1302,921,0.0
1401,911,42817,1303,921,1.0
1401,911,42817,1304,921,6.0
1401,911,42817,1305,921,0.0
1401,911,42817,1306,921,11.0
1401,911,42817,1307,921,12.0
1401,911,42817,1308,921,0.0
1401,911,42817,1309,921,38.0
1401,911,42817,1310,921,36.0
1401,911,42817,1311,921,84.0
1401,911,42817,1312,921,0.0
1401,911,42817,1313,921,0.0
1401,911,42817,1314,921,0.0
1401,911,42817,1315,921,0.0
1401,911,42817,1402,921,713.0
1401,911,42817,1403,921,142.0
1401,911,42817,1404,921,62.0
1401,911,42817,1405,921,163.0
1401,911,42817,1406,921,678.0
1401,911,42817,1407,921,32.0
1401,911,42817,1501,921,39.0
1401,911,42817,1502,921,0.0
1401,911,42817,1503,921,0.0
1401,911,42817,1504,921,0.0
1401,911,42817,1505,921,0.0
1401,911,42817,1506,921,2.0
1401,911,42817,1507,921,0.0
1401,911,42817,1601,921,738.0
1401,911,42817,1602,921,291.0
1401,911,42817,1603,921,0.0
1401,911,42817,1604,921,0.0
1401,911,42817,1605,921,5.0
1401,911,42817,1606,921,10.0
1401,911,42817,1607,921,0.0
1401,911,42817,1608,921,0.0
1401,911,42817,1609,921,1.0
1401,911,42817,1610,921,0.0
1401,911,42817,1611,921,0.0
1401,911,42817,1612,921,41.0
1401,911,42817,1613,921,33.0
1401,911,42817,1614,921,73.0
1401,911,42817,1615,921,68.0
1401,911,42817,1701,921,15.0
1401,911,42817,1702,921,0.0
1401,911,42817,1703,921,0.0
1401,911,42817,1704,921,1.0
1401,911,42817,1705,921,0.0
1401,911,42817,1706,921,11.0
1401,911,42817,1707,921,0.0
1401,911,42817,1708,921,1.0
1401,911,42817,1709,921,0.0
1401,911,42817,1710,921,0.0
1401,911,42817,1711,921,0.0
1401,911,42817,1801,921,29.0
1401,911,42817,1802,921,0.0
1401,911,42817,1803,921,0.0
1401,911,42817,1804,921,2.0
1401,911,42817,1805,921,0.0
1401,911,42817,1806,921,0.0
1401,911,42817,1807,921,0.0
1401,911,42817,1808,921,6.0
1401,911,42817,1809,921,0.0
1401,911,42817,1810,921,0.0
1401,911,42817,1811,921,1.0
1401,911,42817,1812,921,4.0
1401,911,42817,1813,921,0.0
1401,911,42817,1814,921,0.0
1401,911,42817,1901,921,0.0
1401,911,42817,1902,921,0.0
1401,911,42817,1903,921,1.0
1401,911,42817,1904,921,0.0
1401,911,42817,1905,921,0.0
1401,911,42817,1906,921,0.0
1401,911,42817,1907,921,0.0
1401,911,42817,2001,921,5.0
1401,911,42817,2002,921,1.0
1401,911,42817,2003,921,2.0
1401,911,42817,2004,921,0.0
1401,911,42817,2005,921,0.0
1401,911,42817,2006,921,0.0
1401,911,42817,2007,921,0.0
1401,911,42817,2008,921,0.0
1401,911,42817,2009,921,0.0
1401,911,42817,2010,921,0.0
1401,911,42817,2011,921,0.0
1401,911,42817,2012,921,0.0
1401,911,42817,2013,921,0.0
1401,911,42817,2014,921,0.0
1401,911,42817,2015,921,0.0
1401,911,42817,2016,921,0.0
1401,911,42817,2101,921,0.0
1401,911,42817,2102,921,0.0
1401,911,42817,2103,921,0.0
1401,911,42817,2104,921,0.0
1401,911,42817,2105,921,0.0
1401,911,42817,2106,921,0.0
1401,911,42817,2107,921,0.0
1401,911,42817,2108,921,0.0
1401,911,42817,2109,921,0.0
1401,911,42817,2110,921,0.0
1401,911,42817,2111,921,0.0
1401,911,42817,2201,921,9.0
1401,911,42817,2202,921,0.0
1401,911,42817,2203,921,0.0
1401,911,42817,2204,921,0.0
1401,911,42817,2205,921,0.0
1401,911,42817,2301,921,3.0
1401,911,42817,2302,921,0.0
1401,911,42817,2303,921,0.0
1401,911,42817,2304,921,0.0
1401,911,42817,2305,921,0.0
1401,911,42817,2306,921,0.0
1401,911,42817,2307,921,1.0
1401,911,42817,2308,921,0.0
1401,911,42817,2309,921,0.0
1401,911,42817,2310,921,0.0
1401,911,42817,2311,921,0.0
1401,911,42817,2312,921,0.0
1401,911,42817,2313,921,0.0
1401,911,42817,2401,921,14.0
1401,911,42817,2402,921,0.0
1401,911,42817,2403,921,127.0
1401,911,42817,2404,921,0.0
1401,911,42817,2405,921,0.0
1401,911,42817,2406,921,0.0
1401,911,42817,2407,921,0.0
1401,911,42817,2408,921,0.0
1401,911,42817,2409,921,0.0
1401,911,42817,2410,921,0.0
1401,911,42817,2411,921,0.0
1401,911,42817,2412,921,0.0
1401,911,42817,2413,921,0.0
1401,911,42817,2414,921,0.0
1401,911,42817,2415,921,0.0
1401,911,42817,2416,921,0.0
1401,911,42817,2501,921,0.0
1401,911,42817,2502,921,0.0
1401,911,42817,2503,921,0.0
1401,911,42817,2504,921,0.0
1401,911,42817,2505,921,0.0
1401,911,42817,2506,921,0.0
1401,911,42817,2507,921,0.0
1401,911,42817,2508,921,0.0
1401,911,42817,2509,921,0.0
1401,911,42817,2510,921,0.0
1401,911,42817,2511,921,0.0
1401,911,42817,2601,921,0.0
1401,911,42817,2602,921,0.0
1401,911,42817,2603,921,0.0
1401,911,42817,2604,921,0.0
1401,911,42817,2605,921,0.0
1401,911,42817,2701,921,3.0
1401,911,42817,2702,921,0.0
1401,911,42817,2703,921,0.0
1401,911,42817,2704,921,0.0
1401,911,42817,2705,921,0.0
1401,911,42817,2706,921,0.0
1401,911,42817,2707,921,0.0
1401,911,42817,2708,921,0.0
1401,911,42817,2709,921,0.0
1401,911,42817,2710,921,0.0
1401,911,42817,2801,921,9.0
1401,911,42817,2802,921,0.0
1401,911,42817,2803,921,0.0
1401,911,42817,2804,921,0.0
1401,911,42817,2805,921,0.0
1401,911,42817,2806,921,0.0
1401,911,42817,2807,921,0.0
1401,911,42817,2901,921,1.0
1401,911,42817,2902,921,0.0
1401,911,42817,2903,921,0.0
1401,911,42817,2904,921,0.0
1401,911,42817,2905,921,0.0
1401,911,42817,2906,921,0.0
1401,911,42817,2907,921,0.0
1401,911,42817,2908,921,0.0
1401,911,42817,2909,921,0.0
1401,911,42817,2910,921,0.0
1401,911,42817,2911,921,0.0
1401,911,42817,2912,921,0.0
1401,911,42817,2913,921,0.0
1401,911,42817,2914,921,0.0
1401,911,42817,2915,921,0.0
1401,911,42817,2916,921,0.0
1401,911,42817,2917,921,0.0
1401,911,42817,2918,921,0.0
1401,911,42817,2919,921,0.0
1401,911,42817,3001,921,0.0
1401,911,42817,3002,921,0.0
1401,911,42817,3003,921,0.0
1401,911,42817,3004,921,0.0
1401,911,42817,3005,921,0.0
1401,911,42817,3006,921,0.0
1401,911,42817,3007,921,0.0
1401,911,42817,3008,921,0.0
1401,911,42817,3101,921,7.0
1401,911,42817,3102,921,0.0
1401,911,42817,3103,921,0.0
1401,911,42817,3104,921,0.0
1401,911,42817,3105,921,0.0
1401,911,42817,3106,921,0.0
1401,911,42817,3107,921,0.0
1401,911,42817,3201,921,2.0
1401,911,42817,3202,921,0.0
1401,911,42817,3203,921,0.0
1401,911,42817,3204,921,0.0
1401,911,42817,3205,921,0.0
1401,911,42817,3206,921,1.0
1401,911,42817,3207,921,0.0
1401,911,42817,3208,921,0.0
1401,911,42817,3209,921,0.0
1401,911,42817,3210,921,0.0
1401,911,42817,3211,921,0.0
1401,911,42817,3212,921,0.0
1401,911,42817,3213,921,0.0
1401,911,42817,3301,921,0.0
1401,911,42817,3302,921,0.0
1401,911,42817,3303,921,0.0
1401,911,42817,3304,921,0.0
1401,911,42817,3305,921,0.0
1401,911,42817,3306,921,1.0
1401,911,42817,3307,921,4.0
1401,911,42817,3401,921,0.0
1401,911,42817,3402,921,0.0
1401,911,42817,3403,921,0.0
1401,911,42817,3404,921,0.0
1401,911,42817,3405,921,0.0
1401,911,42817,3406,921,0.0
1401,911,42817,3407,921,0.0
1401,911,42817,3408,921,0.0
1401,911,42817,3409,921,0.0
1401,911,42817,101,922,3532.0
1401,911,42817,102,922,8.0
1401,911,42817,103,922,23.0
1401,911,42817,104,922,0.0
1401,911,42817,105,922,5.0
1401,911,42817,106,922,0.0
1401,911,42817,107,922,199.0
1401,911,42817,108,922,16.0
1401,911,42817,109,922,10.0
1401,911,42817,110,922,105.0
1401,911,42817,111,922,0.0
1401,911,42817,112,922,2.0
1401,911,42817,113,922,0.0
1401,911,42817,114,922,1.0
1401,911,42817,115,922,1.0
1401,911,42817,201,922,7.0
1401,911,42817,202,922,11.0
1401,911,42817,203,922,0.0
1401,911,42817,204,922,2.0
1401,911,42817,205,922,1.0
1401,911,42817,206,922,0.0
1401,911,42817,207,922,2.0
1401,911,42817,301,922,70.0
1401,911,42817,302,922,23.0
1401,911,42817,303,922,0.0
1401,911,42817,304,922,1.0
1401,911,42817,305,922,2.0
1401,911,42817,306,922,0.0
1401,911,42817,307,922,0.0
1401,911,42817,308,922,30.0
1401,911,42817,309,922,1.0
1401,911,42817,310,922,0.0
1401,911,42817,401,922,6.0
1401,911,42817,402,922,0.0
1401,911,42817,403,922,0.0
1401,911,42817,404,922,0.0
1401,911,42817,405,922,0.0
1401,911,42817,406,922,0.0
1401,911,42817,407,922,2.0
1401,911,42817,408,922,0.0
1401,911,42817,409,922,0.0
1401,911,42817,501,922,3.0
1401,911,42817,502,922,0.0
1401,911,42817,503,922,0.0
1401,911,42817,504,922,0.0
1401,911,42817,505,922,0.0
1401,911,42817,506,922,0.0
1401,911,42817,507,922,0.0
1401,911,42817,601,922,9.0
1401,911,42817,602,922,0.0
1401,911,42817,603,922,0.0
1401,911,42817,604,922,0.0
1401,911,42817,605,922,0.0
1401,911,42817,606,922,0.0
